grid_id,total_trips,sum_of_passengers,sum_of_costs,sum_of_tips,count_of_payment_by_card,count_of_payment_by_cash,sum_of_duration_in_seconds,grid_index
EC-74,14,29,1234.08,98.84,10,3,27496,8890
ED-74,8,9,847.49,83.01,6,2,18613,8891
EE-74,17,26,1600.72,179.25,15,2,43636,8892
EF-74,4,4,378.23,41.53,3,1,9236,8893
EG-74,34,39,3098.68,300.39,24,8,173468,8894
EH-74,4,9,407.15,48.95,3,1,9230,8895
EK-74,1,1,80.3,0,0,1,2847,8896
EL-74,2,5,155.56,32.46,2,0,3001,8897
EN-74,11,11,1234.1,144.72,7,4,28050,8898
EO-74,6,8,610.35,106.01,6,0,14079,8899
EP-74,9,14,866.12,93.92,6,3,19479,8900
EQ-74,7,7,663.54,102.9,6,1,19873,8901
ER-74,3,6,320.05,51.15,2,1,7727,8902
ES-74,1,1,159.84,0,0,1,5151,8903
ET-74,2,4,154.6,0,0,2,4800,8904
EU-74,1,1,108.3,0,0,1,2555,8905
EV-74,2,6,174.96,18.86,1,1,5130,8906
EW-74,1,1,143.8,0,0,1,2614,8907
EX-74,3,3,325.94,15,2,1,9142,8908
EY-74,7,8,592.4,48.01,4,3,11723,8909
EZ-74,1,2,100.3,0,0,1,2317,8910
FA-74,2,2,229.68,12,1,1,4424,8911
FF-74,1,3,95.8,0,0,1,2590,8912
FH-74,2,2,336.26,52.37,2,0,5065,8913
FI-74,1,1,140.15,23.35,1,0,2270,8914
FK-74,6,7,623.56,40.15,3,1,15708,8915
FL-74,2,11,226.92,37.82,2,0,5678,8916
FM-74,3,3,367.46,34.06,2,1,6191,8917
FN-74,4,6,570.57,71.33,3,1,9955,8918
FO-74,1,1,157.3,0,0,1,2669,8919
FQ-74,2,2,75.6,5,1,1,2415,8920
FR-74,1,1,85.8,0,0,1,2903,8921
FS-74,35,45,4949.98,655.38,24,10,107946,8922
FT-74,2,2,307.45,25.35,2,0,2151,8923
FW-74,3,3,457.51,36.57,3,0,7456,8925
FX-74,1,1,200.3,15,1,0,3679,8926
FY-74,1,1,150.8,10,1,0,2797,8927
FZ-74,3,5,281.4,0,2,0,82290,8928
GB-74,2,3,322.6,110,1,1,3488,8930
GC-74,3,4,190.7,29.76,1,1,7477,8931
GD-74,3,4,472.54,53.6,2,1,11050,8932
GE-74,1,6,21.84,0,0,1,818,8933
GF-74,3,4,458.64,55.24,2,1,11361,8934
GG-74,5,5,693.22,57.47,3,2,11846,8935
GI-74,1,2,120.3,0,1,0,3502,8936
GJ-74,1,1,142.3,0,1,0,2442,8937
GK-74,1,1,132.34,30.54,1,0,3065,8938
GM-74,1,1,215.42,19.58,1,0,3129,8939
GQ-74,2,3,398.6,20,2,0,5392,8940
GR-74,2,2,278.94,39.84,1,1,7310,8941
GS-74,1,1,257.89,51.55,1,0,5023,8942
GT-74,1,1,193.3,18,1,0,2609,8943
GU-74,1,1,227.46,37.91,1,0,3453,8944
GW-74,2,2,430.98,67.34,2,0,6448,8945
GY-74,1,5,39.8,0,0,1,1192,8946
HA-74,2,6,21.6,0,0,1,3720,8947
HL-74,3,3,430.4,0,1,2,8643,8949
HZ-74,1,1,134.8,10,1,0,5417,8950
D-73,1,2,126.36,21.06,1,0,3120,8951
E-73,47,63,9800.46,1128.96,41,6,199144,8952
F-73,2,2,391.64,45.55,2,0,8147,8953
G-73,5,5,874.49,180.95,5,0,65003,8954
H-73,7,8,1256.88,167.28,6,0,19015,8955
I-73,3,3,660.4,63.75,3,0,25738,8956
L-73,1,2,207.36,34.56,1,0,4576,8957
AF-73,1,1,132.96,22.16,1,0,1637,8959
AH-73,10,16,986.04,29,3,6,23752,8960
AI-73,6,12,699.36,56.52,4,2,16229,8961
AJ-73,3,4,435.9,41.46,2,1,5785,8962
AK-73,6,12,461.86,51.31,3,3,5049,8963
AL-73,3,6,499.48,44.25,3,0,8272,8964
AM-73,4,6,594.66,68.71,4,0,16805,8965
AN-73,2,2,176.09,31.49,2,0,4213,8966
AO-73,4,4,494.96,66.22,4,0,9399,8967
AR-73,6,11,768.65,184.1,5,1,13985,8968
AS-73,3,7,336.46,20.06,3,0,6510,8969
AT-73,7,9,771.13,121.23,5,1,17438,8970
AU-73,22,33,2469.65,506.92,19,3,47487,8971
AV-73,42,54,4711.87,495.3,37,2,86006,8972
AW-73,32,39,3453.48,339.63,21,9,79611,8973
AX-73,12,14,1328.48,205.84,11,1,27108,8974
AY-73,8,11,1231.61,154.7,7,1,16728,8975
AZ-73,1,2,110.3,12,1,0,2324,8976
BA-73,2,2,169.6,0,2,0,4224,8977
BB-73,9,12,852.92,51.1,7,2,15778,8978
BC-73,21,28,1855.47,182.32,14,5,31501,8979
BD-73,11,14,954.1,79.56,6,2,15840,8980
BE-73,2,2,199.16,30.31,2,0,3497,8981
BF-73,21,29,1880.08,167.52,17,3,52004,8982
BG-73,10,14,1114.7,121.08,9,1,26154,8983
BH-73,12,18,1079.69,122.17,9,3,28497,8984
BI-73,7,9,374.54,28.55,4,0,12860,8985
BJ-73,4,7,278.7,10,2,2,6868,8986
BK-73,15,22,1294.92,134.18,9,5,38658,8987
BL-73,29,46,2452.25,261.31,22,6,68106,8988
BM-73,7,8,687.25,48.03,3,4,14164,8989
BN-73,13,20,1162.35,131.75,9,4,31875,8990
BO-73,19,26,1526.73,240.57,13,5,40044,8991
BP-73,15,23,1111.65,184.69,9,5,21946,8992
BQ-73,15,15,1221.75,115.17,10,3,24448,8993
BS-73,173,286,17389.67,2251.41,129,33,363408,8995
BT-73,1,1,62.05,10,1,0,1512,8996
BU-73,5,5,533.7,23.95,4,1,10704,8997
BV-73,6,8,568.87,52.57,4,2,11308,8998
BW-73,12,19,1329.81,56.76,5,7,31937,8999
BX-73,12,15,955.97,156.12,10,0,16801,9000
BY-73,7,8,510.85,55.71,6,0,11087,9001
BZ-73,10,14,754.02,74.18,4,3,13012,9002
CA-73,4,5,317.28,8,1,3,3533,9003
CB-73,75,96,6551.15,684.12,51,20,140803,9004
CC-73,7,8,481.59,24.45,3,3,8608,9005
CD-73,76,115,5851.76,648.21,52,23,133935,9006
CE-73,51,72,3859.17,288.72,38,9,163172,9007
CF-73,53,77,3776.22,304.52,25,25,125522,9008
CG-73,66,90,5501.42,457.27,43,20,141144,9009
CH-73,56,85,4674.33,496.01,42,12,95122,9010
CI-73,179,241,13298.45,1020.83,109,55,388844,9011
CJ-73,79,106,6127.45,685.28,55,21,132384,9012
CK-73,3,8,64.34,11.44,3,0,3270,9013
CL-73,1,1,36.84,0,0,1,1529,9014
CM-73,198,334,5076.88,382.16,98,95,296109,9015
CN-73,67794,112247,1935749.31,221970.8,49966,17591,94198944,9016
CO-73,53304,88290,1461411.64,149545.29,35511,17473,72302132,9017
CP-73,5222,8843,152071.35,10807.99,2584,2565,7294546,9018
CQ-73,4421,7621,124021.23,5198.46,1634,2711,6835051,9019
CR-73,3945,6730,115111.77,4438.45,1453,2429,5991616,9020
CS-73,9399,15789,288474.68,15138.46,4157,5115,14913151,9021
CT-73,4502,7514,141954.78,7140.92,1854,2587,6990775,9022
CU-73,1132,1924,35191.8,1859.31,489,614,1948220,9023
CV-73,1785,2881,55688.32,1917.52,641,1102,3038775,9024
CW-73,1685,2851,59064.37,2525.36,615,1038,3023266,9025
CX-73,2364,4043,83624.59,2994.45,836,1493,4581648,9026
CY-73,2244,3937,78009.7,4597.92,1027,1183,3946025,9027
CZ-73,591,1009,21626.09,1225.23,283,304,971722,9028
DA-73,2537,4246,94561.7,4824.25,1174,1330,4485254,9029
DB-73,928,1608,35831.67,1752.68,384,536,1635055,9030
DC-73,2994,5104,115338.71,6836.87,1359,1606,5417458,9031
DD-73,1210,1953,51848.28,3525.12,605,576,2559220,9032
DE-73,1114,1871,41425.62,1872.39,432,658,1946162,9033
DF-73,1827,3163,80292.54,6298.48,1127,674,3815156,9034
DG-73,1497,2554,66219.97,5584.21,774,704,2844516,9035
DH-73,1552,2671,69391.86,6650.39,913,626,2676278,9036
DI-73,528,901,23297.38,1648.12,238,284,1007124,9037
DJ-73,181,313,8643.45,698.31,91,89,326337,9038
DN-73,354,632,20502.46,2160.88,225,125,766764,9039
DO-73,243,424,13942.87,1332.63,132,111,676139,9040
DX-73,5,5,541.66,78.62,4,1,16099,9041
DY-73,9,14,941.65,89.83,7,2,26150,9042
DZ-73,25,31,2219.24,154.98,15,9,62534,9043
EA-73,26,39,1998.04,173.16,13,12,61516,9044
EB-73,29,42,2883.95,359.09,21,7,78776,9045
EC-73,31,36,3216.27,551.69,22,8,75505,9046
ED-73,20,36,1845.02,113.36,9,11,97953,9047
EE-73,8,17,695.44,122.25,4,4,23151,9048
EF-73,5,7,652.96,76.84,4,1,24549,9049
EG-73,4,6,411.83,28.05,3,0,12839,9050
EH-73,1,1,80.8,0,0,1,4084,9051
EI-73,1,2,84.3,0,1,0,2037,9052
EK-73,3,3,204.1,19.95,1,1,7499,9053
EL-73,9,19,913.27,104.53,7,2,25052,9054
EM-73,7,8,801.57,101.97,6,1,16733,9055
EN-73,11,22,1238.33,132.45,7,3,27574,9056
EO-73,3,4,314.16,18.76,2,1,5652,9057
EP-73,1,1,130.3,0,1,0,3753,9058
EQ-73,6,12,527.34,63.04,4,1,11222,9059
ER-73,2,3,215.86,41.26,2,0,4951,9060
ET-73,1,1,61.8,0,0,1,2030,9061
EU-73,3,3,332.75,19.35,1,2,9264,9062
EV-73,1,1,88.8,0,0,1,2417,9063
EW-73,1,1,119.76,19.96,1,0,3435,9064
EX-73,1,1,101.62,20.32,1,0,2978,9065
EY-73,1,1,107.15,17.85,1,0,2079,9066
EZ-73,4,9,447.24,43,3,1,11306,9067
FB-73,1,1,207.92,41.58,1,0,6566,9068
FC-73,2,3,273.1,0,0,2,5361,9069
FD-73,3,5,340.9,3,1,2,7121,9070
FE-73,31,51,3371.15,236.52,15,15,78419,9071
FF-73,2,2,248.1,0,2,0,5527,9072
FG-73,1,1,5.3,0,0,1,1681,9073
FH-73,3,5,424.44,5,2,1,13167,9074
FI-73,3,5,248.86,41.46,3,0,6868,9075
FJ-73,4,8,468.16,25.96,3,1,12119,9076
FM-73,1,1,206.75,34.45,1,0,2181,9077
FO-73,1,2,147.3,0,1,0,2518,9078
FP-73,1,1,125.8,0,1,0,2354,9079
FS-73,2,6,232.1,0,0,2,5746,9080
FX-73,2,3,255.14,0,0,2,5754,9081
GB-73,2,4,296.1,0,1,1,5458,9082
GD-73,3,3,646.5,103.52,3,0,9699,9084
GF-73,1,1,170.3,20,1,0,2896,9085
GG-73,2,3,358.31,33.67,1,1,6908,9086
GH-73,1,1,198.36,33.06,1,0,2935,9087
GJ-73,1,1,0.31,0,0,1,3490,9088
GM-73,1,1,175.3,10,1,0,4477,9089
GR-73,1,1,230.8,30,1,0,2970,9091
GT-73,2,3,255.1,20,1,0,2416,9092
GU-73,1,1,100.31,0,1,0,3831,9093
GV-73,1,1,188.8,0,0,1,5651,9094
GW-73,1,1,200,17.2,1,0,3169,9095
GX-73,1,1,125.8,0,1,0,2179,9096
HA-73,1,1,274.3,40,1,0,2919,9097
HC-73,1,2,94.84,0,0,1,3140,9098
HU-73,1,2,175.3,0,1,0,3899,9099
B-72,20,28,4337.35,225.46,9,11,94652,9101
C-72,14,15,2964.27,228.63,12,2,62376,9102
D-72,3,4,620.81,25,1,2,13610,9103
E-72,5,9,904.99,79.16,5,0,16036,9104
F-72,6,6,1346.95,346.19,6,0,24165,9105
I-72,1,1,217.84,20,1,0,5474,9107
J-72,1,1,160.8,20,1,0,2759,9108
K-72,3,3,657.31,133.87,3,0,14660,9109
L-72,1,1,201.71,33.62,1,0,4860,9110
M-72,2,2,287.9,35.05,2,0,5576,9111
O-72,2,2,361.39,32,1,1,8005,9112
Z-72,1,4,152.05,0,1,0,2786,9113
AA-72,1,1,9,1.7,1,0,320,9114
AG-72,4,5,322.35,30.15,3,0,6594,9116
AH-72,2,2,321.02,58.88,2,0,6859,9117
AI-72,3,8,428.19,59,2,1,9466,9118
AJ-72,2,2,210.35,0,0,2,4226,9119
AK-72,1,1,70.3,0,0,1,2678,9120
AN-72,1,2,101,20.2,1,0,2291,9121
AR-72,2,5,159.09,18.24,2,0,3307,9123
AS-72,4,5,385.15,52.75,4,0,7680,9124
AT-72,2,2,462.01,90.37,2,0,7649,9125
AU-72,18,18,1537.27,169.99,10,7,31350,9126
AV-72,27,40,3086.97,617.72,23,3,53454,9127
AW-72,23,33,2350.04,259.72,16,5,44863,9128
AX-72,17,22,1704.4,224.22,14,2,31785,9129
AY-72,12,14,1230.7,183.81,11,1,19439,9130
AZ-72,2,3,190.1,15,2,0,4043,9131
BA-72,17,24,1842.77,174.28,15,2,37091,9132
BB-72,3,6,330.08,41.9,2,1,6154,9133
BC-72,32,37,2961.77,269.29,22,9,46535,9134
BD-72,10,15,948.37,84.88,9,1,16240,9135
BE-72,6,7,521.6,58.26,6,0,13218,9136
BF-72,11,16,1365.92,138.7,11,0,22378,9137
BG-72,12,14,1389.24,261.58,11,0,31742,9138
BH-72,32,37,3034.97,333.6,30,0,55262,9139
BI-72,17,23,1778.67,129.76,11,5,40042,9140
BJ-72,10,16,816.99,60.91,6,3,18203,9141
BK-72,6,12,698.84,99.63,4,2,15723,9142
BL-72,4,6,302.45,15,3,0,5290,9143
BM-72,3,5,298.43,4.7,1,2,6736,9144
BN-72,11,16,867.32,198.27,9,2,18432,9145
BO-72,9,16,764.29,88.26,8,1,13298,9146
BP-72,15,21,1326.95,119.81,11,3,27874,9147
BQ-72,28,45,2561.43,260.69,21,5,46728,9148
BR-72,14,21,1371.55,156.98,9,2,14229,9149
BS-72,83,136,8341.27,1285.48,66,14,214832,9150
BT-72,1,1,11.76,1.96,1,0,576,9151
BU-72,8,13,219.23,6.58,3,5,7979,9152
BV-72,10,13,506.4,10,6,1,10667,9153
BW-72,23,33,2195.11,198.91,15,6,125009,9154
BX-72,8,11,398.35,43.95,6,2,10294,9155
BY-72,1,3,12.96,2.16,1,0,629,9156
BZ-72,36,46,2860.21,349.3,23,11,57893,9157
CA-72,28,56,2531.57,169.23,16,12,57245,9158
CB-72,324,488,29696.4,3757.79,259,52,658949,9159
CC-72,37,62,3204.3,175.81,17,19,76733,9160
CD-72,75,111,5405.32,427.04,53,19,214437,9161
CE-72,62,83,4181.33,426.4,41,18,84887,9162
CF-72,31,49,2279.98,179.56,21,7,44513,9163
CG-72,80,102,5658.54,506.43,60,19,210261,9164
CH-72,83,119,6469.82,597.4,50,29,142081,9165
CI-72,193,270,13197.32,1755.35,144,38,372615,9166
CJ-72,293,401,21072.95,1752.37,199,79,528806,9167
CK-72,2,6,36.12,6.02,2,0,2515,9168
CL-72,39,51,1248.23,115.44,10,25,43332,9169
CM-72,10,13,276.58,5,3,7,13337,9170
CN-72,35634,58958,1043561.71,117612.23,25160,10279,47640970,9171
CO-72,71597,119531,1977688.16,174934.56,41510,29513,96278383,9172
CP-72,27047,45766,760511.22,61760.56,15436,11380,38249402,9173
CQ-72,2784,4696,81848.51,3319.47,1023,1715,4225321,9174
CR-72,4455,7463,138585.77,5980.99,1725,2667,7368219,9175
CS-72,7340,12275,228800.11,12345.49,3013,4224,11392276,9176
CT-72,6119,10476,196058.77,10363.46,2677,3369,10702718,9177
CU-72,2575,4406,78203.07,3405.23,896,1629,4330704,9178
CV-72,1701,2747,57274.4,2015.72,637,1033,3417801,9179
CW-72,2243,3722,77464.55,3205.67,848,1360,4051391,9180
CX-72,1861,3291,65154.95,3653.95,839,989,3386285,9181
CY-72,417,739,14950.57,571.77,150,259,754832,9182
CZ-72,322,570,13135.61,561.37,113,203,842194,9183
DA-72,1838,3080,68400.01,3312.33,700,1107,3378056,9184
DB-72,1368,2347,58840.09,4538.89,695,657,2941363,9185
DC-72,1407,2419,61166.28,4203.82,668,724,2739909,9186
DD-72,1986,3274,87811.11,9173.68,1396,576,4165166,9187
DE-72,812,1320,36297.48,4111.52,568,239,1596467,9188
DF-72,707,1222,31804.53,2516.03,404,296,1356636,9189
DG-72,2816,4800,123951.25,8965.3,1375,1402,5438842,9190
DH-72,145,221,6231.12,472.58,69,74,244122,9191
DI-72,716,1278,33790.15,3219.89,413,299,1265664,9192
DJ-72,1,1,10.8,0,0,1,858,9193
DM-72,9,14,643.32,125,7,2,24667,9194
DN-72,459,844,25883.79,2708.62,252,200,969446,9195
DO-72,238,437,13538.74,1423.8,146,85,592105,9196
DX-72,4,8,299.58,3.34,2,1,7794,9197
DY-72,4,4,431.52,45.32,3,1,11515,9198
DZ-72,7,8,727.41,75.31,6,1,20786,9199
EA-72,22,31,2138.21,288.74,15,7,63555,9200
EB-72,16,21,1445.89,298.51,14,1,37185,9201
EC-72,29,39,2399.58,270.26,22,7,66733,9202
ED-72,16,25,1502.7,81.82,6,8,35083,9203
EE-72,6,9,595.06,59.76,5,0,15469,9204
EF-72,8,12,527.97,84.8,8,0,17308,9205
EG-72,3,5,271.65,49.75,3,0,6256,9206
EK-72,10,20,995.48,63.48,3,7,31789,9207
EL-72,26,29,2644.11,278.19,18,7,66516,9208
EM-72,15,22,1548.23,171.61,8,7,36050,9209
EN-72,11,21,974.68,50.12,5,5,26417,9210
EO-72,9,14,928.6,185.86,3,6,21359,9211
EP-72,3,3,820.9,0,1,1,10331,9212
EQ-72,3,3,415.2,23.26,1,2,7401,9213
ER-72,6,10,755.54,67.2,5,1,15834,9214
ES-72,2,2,180.1,25,2,0,5082,9215
ET-72,4,4,461.76,42.06,2,2,12733,9216
EV-72,8,9,886.94,120,5,3,21688,9217
EW-72,2,2,234.76,18.16,1,1,4835,9218
EX-72,3,3,320.5,53.4,3,0,7643,9219
EY-72,1,1,77.75,12.95,1,0,2830,9220
EZ-72,1,1,128.5,25.7,1,0,2510,9221
FD-72,2,2,341.75,63.11,2,0,6264,9222
FE-72,6,7,574.89,40.51,2,4,15257,9223
FF-72,1,1,114.8,0,1,0,2609,9224
FH-72,1,1,75.3,0,1,0,2032,9225
FI-72,3,3,379.49,24.05,2,1,11954,9226
FK-72,1,1,120.8,0,1,0,2217,9228
FL-72,1,2,131.3,0,0,1,2285,9229
FN-72,5,6,540.1,62.02,2,3,12008,9230
FO-72,2,3,298.56,28.46,0,2,4568,9231
FP-72,1,2,157.3,78.5,1,0,2910,9232
FT-72,5,11,851.71,167.09,4,1,93131,9233
FU-72,1,4,144.3,13,1,0,5115,9234
FW-72,3,3,418.9,15,2,1,7113,9235
FX-72,2,2,295.36,38.26,2,0,2787,9236
FY-72,1,1,90.3,0,1,0,1887,9237
FZ-72,3,3,493.68,72.2,3,0,9453,9238
GA-72,2,6,313.1,0,0,2,9545,9239
GB-72,2,2,112.6,7,1,1,3249,9240
GD-72,3,3,477.2,0.8,2,1,7033,9241
GF-72,2,3,428.66,73.06,2,0,9978,9242
GG-72,3,3,515.4,15,2,1,6527,9243
GK-72,1,1,204.3,0,1,0,4962,9244
GL-72,1,6,155.3,0,1,0,2693,9245
GO-72,1,1,212.75,35.45,1,0,2630,9246
GR-72,1,2,130.8,0,1,0,3200,9248
GV-72,2,2,393.6,20,1,1,8291,9250
GW-72,1,1,170.3,20,1,0,2935,9251
HC-72,1,2,180.8,5,1,0,3986,9252
HH-72,1,5,206.3,0,1,0,6863,9253
HI-72,2,2,339.3,48.7,2,0,6003,9254
HL-72,1,1,199.61,33.27,1,0,2700,9255
HN-72,1,1,239.8,5,1,0,4868,9256
HP-72,2,4,367.25,34.65,2,0,4274,9257
HQ-72,1,2,139.3,10,1,0,4495,9258
HT-72,1,1,437.88,87.58,1,0,3299,9259
HU-72,2,2,388.6,10,2,0,3920,9260
A-71,3,8,416.65,53.67,1,1,6122,9261
B-71,1,1,180.8,25,1,0,2091,9262
E-71,5,5,901,63.51,4,1,18903,9263
G-71,1,1,0.3,0,0,1,3998,9264
H-71,1,2,120.3,0,0,1,4012,9265
J-71,5,7,988.45,63.62,4,1,18601,9266
K-71,1,1,150.3,0,1,0,3068,9267
L-71,3,6,678.53,93.54,2,1,15594,9268
M-71,1,1,200.59,0,1,0,3793,9269
N-71,1,1,222.8,0,1,0,4490,9270
P-71,1,2,131.55,18,1,0,3275,9271
Y-71,1,1,120.65,24.1,1,0,2230,9272
Z-71,7,11,1335.14,177.17,7,0,27998,9273
AC-71,1,2,216.34,20,1,0,3587,9274
AD-71,1,1,290.09,20,1,0,4144,9275
AE-71,1,1,171.96,28.66,1,0,2989,9276
AG-71,1,1,159.36,26.56,1,0,2957,9277
AH-71,2,2,346.26,42.66,1,1,4514,9278
AI-71,3,6,374.48,80.08,2,1,7718,9279
AJ-71,2,2,177.34,16.24,2,0,4588,9280
AL-71,2,2,270.75,26.65,1,1,2465,9282
AP-71,2,3,121.1,0,1,0,1810,9285
AQ-71,9,10,862.92,111.85,6,3,20419,9286
AR-71,5,5,425.41,29.37,1,4,5017,9287
AS-71,1,1,210.8,100,1,0,1884,9288
AV-71,31,42,3467.84,304.51,26,5,83317,9291
AW-71,37,46,3652.74,518.82,32,3,68116,9292
AX-71,4,4,464.64,77.44,4,0,9299,9293
AY-71,10,15,997.12,41.16,7,2,26706,9294
AZ-71,16,17,1194.19,131.05,12,2,28994,9295
BA-71,59,67,4859.32,826.34,45,11,98558,9296
BB-71,6,10,556.76,39.71,4,2,9145,9297
BC-71,2,5,199.3,5,1,1,6093,9298
BD-71,3,4,280.51,33.41,3,0,4039,9299
BE-71,14,24,1173.47,164.19,11,3,25172,9300
BF-71,2,2,269.49,31.85,2,0,7752,9301
BG-71,5,5,491.03,30.95,2,3,12567,9302
BH-71,16,24,1945.52,172.65,11,5,48643,9303
BI-71,14,22,1095.58,65.51,9,1,28436,9304
BJ-71,7,9,561.85,38.17,7,0,16786,9305
BK-71,10,19,814.62,12.04,4,6,21161,9306
BL-71,4,7,279.24,0,1,3,7276,9307
BM-71,8,12,853.56,74.5,4,4,22371,9308
BN-71,3,8,344.77,75.83,3,0,9196,9309
BO-71,17,23,1060.41,99.26,13,2,24630,9310
BP-71,20,27,2063.33,291.75,16,2,32307,9311
BQ-71,12,17,1232.47,129.02,9,3,21302,9312
BR-71,9,14,688.61,78.91,7,1,14826,9313
BS-71,305,533,31073.04,4088.87,240,56,782851,9314
BT-71,37,51,3952.29,679.61,29,6,74522,9315
BU-71,39,58,3832.66,535.85,31,4,81063,9316
BV-71,22,36,2048.34,164.02,13,9,46534,9317
BW-71,13,18,965.42,154.39,6,6,21807,9318
BX-71,17,25,1269.66,93.18,8,7,37368,9319
BY-71,32,56,2662.49,91.1,16,15,48876,9320
BZ-71,42,56,3347.52,270.65,37,4,67040,9321
CA-71,24,34,1434.82,104.25,14,10,35035,9322
CB-71,52,85,3523.59,453.01,32,18,176192,9323
CC-71,6,11,492.49,48.65,5,1,11636,9324
CD-71,16,21,897.02,32.47,10,6,25231,9325
CE-71,70,91,5161.63,457.63,50,17,190698,9326
CF-71,54,68,3901.04,577.33,42,9,72510,9327
CG-71,106,154,8037.69,728.56,71,29,162192,9328
CH-71,82,95,6397.53,657.25,58,21,124823,9329
CI-71,245,344,18258.02,1830.4,193,43,402829,9330
CJ-71,704,1068,46145.25,4900.96,491,180,1098106,9331
CK-71,87,119,3264.3,202.79,29,52,107163,9332
CL-71,34,60,1687.84,96.48,11,20,47365,9333
CM-71,89,148,2555.79,96.49,18,62,98607,9334
CN-71,4206,6982,136318.14,16590.71,3093,1089,8243196,9335
CO-71,84493,141565,2588084.18,303920.3,60061,24024,124693337,9336
CP-71,41729,69616,1248781.81,115077.06,25628,15856,61538089,9337
CQ-71,4938,8227,149092.36,12288.54,2939,1958,7384397,9338
CR-71,2794,4593,80812.56,2785.33,892,1843,4335331,9339
CS-71,4520,7737,139001.84,5632.81,1770,2685,7382436,9340
CT-71,3619,6214,117565.76,5321.73,1428,2126,6353712,9341
CU-71,4865,8169,163979.51,7631.36,1928,2883,8877787,9342
CV-71,2060,3575,70507.59,2196.17,717,1305,4041501,9343
CW-71,2643,4354,96325.95,7244.66,1379,1237,5225827,9344
CX-71,3413,5735,135102.21,8512.8,1608,1756,6732872,9345
CY-71,46,79,2448.64,395.76,41,5,103707,9346
CZ-71,2457,4458,97955.59,7327.71,1263,1166,4455051,9347
DA-71,4229,7239,177408.79,13287.73,2296,1887,8404793,9348
DB-71,2422,4122,107182.13,8010.66,1361,1042,4604036,9349
DC-71,1379,2325,61863.45,4972.62,772,594,2988159,9350
DD-71,1111,1868,51271.19,5856.75,813,293,2282180,9351
DE-71,3434,6032,169881.82,20328.79,2690,730,7158493,9352
DF-71,456,808,21236.7,2201.95,309,143,885840,9353
DG-71,2003,3340,91705.6,7470.14,1148,836,3764734,9354
DH-71,273,498,11618.67,578.17,105,166,552624,9355
DL-71,28,28,1006.12,70.86,17,11,40070,9356
DN-71,437,746,24958.58,2820.87,271,161,955122,9357
DO-71,14,18,777.44,45.76,5,9,29208,9358
DY-71,7,7,565.32,58.17,4,2,15150,9359
DZ-71,7,7,749.08,101.36,5,2,20818,9360
EA-71,2,2,199.69,53.05,2,0,87162,9361
EB-71,4,5,514.59,74.27,2,2,18486,9362
EC-71,1,1,104.12,20.82,1,0,2002,9363
ED-71,2,4,163.96,22.86,2,0,6874,9364
EE-71,6,12,476.8,60,4,2,11087,9365
EF-71,9,19,978.67,147.35,7,2,22443,9366
EG-71,1,1,111.96,18.66,1,0,2991,9367
EK-71,2,3,149.6,0,0,2,5193,9368
EL-71,8,14,888.85,46.83,3,4,33402,9369
EM-71,9,9,1020.57,135.33,8,1,26424,9370
EN-71,3,4,270.15,21.25,1,2,6603,9371
EO-71,16,20,1714.5,149.46,11,4,46723,9372
EP-71,4,4,316.1,14.36,1,3,9946,9373
EQ-71,4,4,394.93,43.19,3,1,10862,9374
ER-71,5,16,431.15,42.65,3,2,14936,9375
ES-71,8,18,734.39,84.91,7,1,23293,9376
ET-71,4,9,419.78,21.08,4,0,8951,9377
EU-71,6,10,640.85,0.01,1,5,15764,9378
EV-71,12,14,1447.69,159.01,8,4,37494,9379
FB-71,1,1,164.3,0,0,1,2888,9380
FC-71,2,2,239.03,18.85,2,0,8558,9381
FD-71,2,6,271.1,40,2,0,2390,9382
FE-71,6,11,825.07,113.27,4,2,18189,9383
